index,query,answer,subgraph_nodes,query_fig_name,answer_fig_name,main_relation,query_type,query_text,query_html,explanation_text,explanation_html,baseline_with_explanation,baseline_without_explanation
112,"(p,(Reason),(i,(p,(Reason),(e,(PeopleX should not create the inefficiency of work))),(p,(Reason),(e,(PeopleX gouge PeopleY)))))",PeopleX have a monopoly on internet,"['PeopleX can get away with it', 'PeopleX gouge PeopleY', 'PeopleX should not create the inefficiency of work', 'PeopleX have a monopoly on internet']",20220414-171637-batch-0-q-112.jpg,20220414-171637-batch-0-a-112.jpg,Reason,ip,PeopleX should not create the inefficiency of work happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. PeopleX gouge PeopleY happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PeopleX should not create the inefficiency of work</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX gouge PeopleY</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PeopleX should not create the inefficiency of work happens because PeopleX can get away with it. PeopleX gouge PeopleY happens because PeopleX can get away with it. PeopleX can get away with it happens because PeopleX have a monopoly on internet.,"<span style=""color:red;"">PeopleX should not create the inefficiency of work</span> happens because <span style=""color:red;"">PeopleX can get away with it</span>. <span style=""color:red;"">PeopleX gouge PeopleY</span> happens because <span style=""color:red;"">PeopleX can get away with it</span>. <span style=""color:red;"">PeopleX can get away with it</span> happens because <span style=""color:red;"">PeopleX have a monopoly on internet</span>.",no,no
113,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will be not happy))),(p,(Synchronous),(e,(PersonX see PersonX princess)))))",PersonY come to think of it,"['PersonX see PersonY now', 'PersonX see PersonX princess', 'PersonX will be not happy', 'PersonY come to think of it']",20220414-171637-batch-0-q-113.jpg,20220414-171637-batch-0-a-113.jpg,Synchronous,ip,"When the eventuality V1 happens, PersonX will be not happy can happen. the eventuality V1 happens the same time as the eventuality V?. PersonX see PersonX princess happens the same time as the eventuality V1. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?","PersonX see PersonY now happens the same time as PersonY come to think of it. When PersonX see PersonY now happens, PersonX will be not happy can happen. PersonX see PersonX princess happens the same time as PersonX see PersonY now.","<span style=""color:red;"">PersonX see PersonY now</span> happens the same time as <span style=""color:red;"">PersonY come to think of it</span>. When <span style=""color:red;"">PersonX see PersonY now</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">PersonX see PersonY now</span>.",no,no
114,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will be not happy))),(p,(Synchronous),(e,(PersonX see PersonX princess)))))",PersonX see PersonY year,"['PersonX see PersonY now', 'PersonX see PersonX princess', 'PersonX will be not happy', 'PersonX see PersonY year']",20220414-171637-batch-0-q-114.jpg,20220414-171637-batch-0-a-114.jpg,Synchronous,ip,"When the eventuality V1 happens, PersonX will be not happy can happen. the eventuality V1 happens the same time as the eventuality V?. PersonX see PersonX princess happens the same time as the eventuality V1. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?","PersonX see PersonY now happens the same time as PersonX see PersonY year. When PersonX see PersonY now happens, PersonX will be not happy can happen. PersonX see PersonX princess happens the same time as PersonX see PersonY now.","<span style=""color:red;"">PersonX see PersonY now</span> happens the same time as <span style=""color:red;"">PersonX see PersonY year</span>. When <span style=""color:red;"">PersonX see PersonY now</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">PersonX see PersonY now</span>.",no,no
115,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will be not happy))),(p,(Synchronous),(e,(PersonX see PersonX princess)))))",PersonX have see PersonY so,"['PersonX see PersonY now', 'PersonX see PersonX princess', 'PersonX will be not happy', 'PersonX have see PersonY so']",20220414-171637-batch-0-q-115.jpg,20220414-171637-batch-0-a-115.jpg,Synchronous,ip,"When the eventuality V1 happens, PersonX will be not happy can happen. the eventuality V1 happens the same time as the eventuality V?. PersonX see PersonX princess happens the same time as the eventuality V1. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?","PersonX see PersonY now happens the same time as PersonX have see PersonY so. When PersonX see PersonY now happens, PersonX will be not happy can happen. PersonX see PersonX princess happens the same time as PersonX see PersonY now.","<span style=""color:red;"">PersonX see PersonY now</span> happens the same time as <span style=""color:red;"">PersonX have see PersonY so</span>. When <span style=""color:red;"">PersonX see PersonY now</span> happens, <span style=""color:red;"">PersonX will be not happy</span> can happen. <span style=""color:red;"">PersonX see PersonX princess</span> happens the same time as <span style=""color:red;"">PersonX see PersonY now</span>.",no,no
116,"(p,(Reason),(i,(p,(Reason),(e,(PersonY be go to israel))),(p,(Reason),(e,(it be PersonX default)))))",PersonY find it gross,"['PersonY do not want to have sex with PersonX', 'it be PersonX default', 'PersonY be go to israel', 'PersonY find it gross']",20220414-171637-batch-0-q-116.jpg,20220414-171637-batch-0-a-116.jpg,Reason,ip,PersonY be go to israel happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. it be PersonX default happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY do not want to have sex with PersonX happens because PersonY find it gross. it be PersonX default happens because PersonY do not want to have sex with PersonX. PersonY be go to israel happens because PersonY do not want to have sex with PersonX.,"<span style=""color:red;"">PersonY do not want to have sex with PersonX</span> happens because <span style=""color:red;"">PersonY find it gross</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>. <span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>.",no,no
117,"(p,(Reason),(i,(p,(Reason),(e,(PersonY be go to israel))),(p,(Reason),(e,(it be PersonX default)))))",PersonX be probably bad at it,"['PersonY do not want to have sex with PersonX', 'it be PersonX default', 'PersonY be go to israel', 'PersonX be probably bad at it']",20220414-171637-batch-0-q-117.jpg,20220414-171637-batch-0-a-117.jpg,Reason,ip,PersonY be go to israel happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. it be PersonX default happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY do not want to have sex with PersonX happens because PersonX be probably bad at it. it be PersonX default happens because PersonY do not want to have sex with PersonX. PersonY be go to israel happens because PersonY do not want to have sex with PersonX.,"<span style=""color:red;"">PersonY do not want to have sex with PersonX</span> happens because <span style=""color:red;"">PersonX be probably bad at it</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>. <span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>.",no,no
118,"(p,(Reason),(i,(p,(Reason),(e,(PersonY be go to israel))),(p,(Reason),(e,(it be PersonX default)))))",PersonY do not find PersonX attractive,"['PersonY do not want to have sex with PersonX', 'it be PersonX default', 'PersonY be go to israel', 'PersonY do not find PersonX attractive']",20220414-171637-batch-0-q-118.jpg,20220414-171637-batch-0-a-118.jpg,Reason,ip,PersonY be go to israel happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. it be PersonX default happens because the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PersonY do not want to have sex with PersonX happens because PersonY do not find PersonX attractive. it be PersonX default happens because PersonY do not want to have sex with PersonX. PersonY be go to israel happens because PersonY do not want to have sex with PersonX.,"<span style=""color:red;"">PersonY do not want to have sex with PersonX</span> happens because <span style=""color:red;"">PersonY do not find PersonX attractive</span>. <span style=""color:red;"">it be PersonX default</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>. <span style=""color:red;"">PersonY be go to israel</span> happens because <span style=""color:red;"">PersonY do not want to have sex with PersonX</span>.",no,no
119,"(p,(Reason),(i,(p,(Reason),(e,(people hang out with PersonY))),(p,(Concession),(e,(PersonY be not to blame for it)))))",PersonY be from a broken home,"['PeopleX feel sorry for PersonY', 'PersonY be not to blame for it', 'people hang out with PersonY', 'PersonY be from a broken home']",20220414-171637-batch-0-q-119.jpg,20220414-171637-batch-0-a-119.jpg,Concession,ip,people hang out with PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. the eventuality V1 happens although PersonY be not to blame for it. What is the eventuality V? ?,"<span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. What is the eventuality V? ?",PeopleX feel sorry for PersonY happens because PersonY be from a broken home. PeopleX feel sorry for PersonY happens although PersonY be not to blame for it. people hang out with PersonY happens because PeopleX feel sorry for PersonY.,"<span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens because <span style=""color:red;"">PersonY be from a broken home</span>. <span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. <span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">PeopleX feel sorry for PersonY</span>.",yes,no
120,"(p,(Reason),(i,(p,(Reason),(e,(people hang out with PersonY))),(p,(Concession),(e,(PersonY be not to blame for it)))))",PersonY look so bad,"['PeopleX feel sorry for PersonY', 'PersonY be not to blame for it', 'people hang out with PersonY', 'PersonY look so bad']",20220414-171637-batch-0-q-120.jpg,20220414-171637-batch-0-a-120.jpg,Concession,ip,people hang out with PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. the eventuality V1 happens although PersonY be not to blame for it. What is the eventuality V? ?,"<span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. What is the eventuality V? ?",PeopleX feel sorry for PersonY happens because PersonY look so bad. PeopleX feel sorry for PersonY happens although PersonY be not to blame for it. people hang out with PersonY happens because PeopleX feel sorry for PersonY.,"<span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens because <span style=""color:red;"">PersonY look so bad</span>. <span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. <span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">PeopleX feel sorry for PersonY</span>.",no,no
121,"(p,(Reason),(i,(p,(Reason),(e,(people hang out with PersonY))),(p,(Concession),(e,(PersonY be not to blame for it)))))",PersonY be so poorly educate,"['PeopleX feel sorry for PersonY', 'PersonY be not to blame for it', 'people hang out with PersonY', 'PersonY be so poorly educate']",20220414-171637-batch-0-q-121.jpg,20220414-171637-batch-0-a-121.jpg,Concession,ip,people hang out with PersonY happens because the eventuality V1. the eventuality V1 happens because the eventuality V?. the eventuality V1 happens although PersonY be not to blame for it. What is the eventuality V? ?,"<span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">the eventuality V1</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. What is the eventuality V? ?",PeopleX feel sorry for PersonY happens because PersonY be so poorly educate. PeopleX feel sorry for PersonY happens although PersonY be not to blame for it. people hang out with PersonY happens because PeopleX feel sorry for PersonY.,"<span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens because <span style=""color:red;"">PersonY be so poorly educate</span>. <span style=""color:red;"">PeopleX feel sorry for PersonY</span> happens although <span style=""color:red;"">PersonY be not to blame for it</span>. <span style=""color:red;"">people hang out with PersonY</span> happens because <span style=""color:red;"">PeopleX feel sorry for PersonY</span>.",no,no
122,"(i,(p,(Synchronous),(p,(Synchronous),(e,(PersonX flush more)))),(p,(Condition),(e,(PersonY would be much oblige))))",PersonX would speak to PersonY,"['PersonY would be much oblige', 'PersonX flush more', 'PersonX would speak to PersonY', 'PersonY come to speak to PersonX']",20220414-171637-batch-0-q-122.jpg,20220414-171637-batch-0-a-122.jpg,Synchronous,pi,"PersonX flush more happens the same time as the eventuality V0. the eventuality V0 happens the same time as the eventuality V?. When the eventuality V? happens, PersonY would be much oblige can happen. What is the eventuality V? ?","<span style=""color:red;"">PersonX flush more</span> happens the same time as <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">PersonY would be much oblige</span> can happen. What is the eventuality V? ?","When PersonX would speak to PersonY happens, PersonY would be much oblige can happen. PersonX flush more happens the same time as PersonY come to speak to PersonX. PersonY come to speak to PersonX happens the same time as PersonX would speak to PersonY.","When <span style=""color:red;"">PersonX would speak to PersonY</span> happens, <span style=""color:red;"">PersonY would be much oblige</span> can happen. <span style=""color:red;"">PersonX flush more</span> happens the same time as <span style=""color:red;"">PersonY come to speak to PersonX</span>. <span style=""color:red;"">PersonY come to speak to PersonX</span> happens the same time as <span style=""color:red;"">PersonX would speak to PersonY</span>.",yes,yes
123,"(i,(p,(Reason),(p,(Exception),(e,(PersonY tell PersonZ nothing)))),(p,(Reason),(e,(PersonX want to go on trip))))",it will benefit PersonX,"['it will benefit PersonX', 'PersonY tell PersonZ nothing', 'PersonX will be save', 'PersonX want to go on trip']",20220414-171637-batch-0-q-123.jpg,20220414-171637-batch-0-a-123.jpg,Exception,pi,the eventuality V0 is an exception of PersonY tell PersonZ nothing. the eventuality V0 happens because the eventuality V?. PersonX want to go on trip happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V0</span> is an exception of <span style=""color:red;"">PersonY tell PersonZ nothing</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX want to go on trip</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX will be save happens because it will benefit PersonX. PersonX will be save is an exception of PersonY tell PersonZ nothing. PersonX want to go on trip happens because it will benefit PersonX.,"<span style=""color:red;"">PersonX will be save</span> happens because <span style=""color:red;"">it will benefit PersonX</span>. <span style=""color:red;"">PersonX will be save</span> is an exception of <span style=""color:red;"">PersonY tell PersonZ nothing</span>. <span style=""color:red;"">PersonX want to go on trip</span> happens because <span style=""color:red;"">it will benefit PersonX</span>.",yes,yes
124,"(i,(p,(Condition),(p,(Concession),(e,(it be a easy pass for PersonX)))),(p,(Condition),(e,(PersonX would love to buy more))))",anyone be sell,"['PersonX would love to buy more', 'PersonX would love to have one', 'anyone be sell', 'it be a easy pass for PersonX']",20220414-171637-batch-0-q-124.jpg,20220414-171637-batch-0-a-124.jpg,Concession,pi,"the eventuality V0 happens although it be a easy pass for PersonX. When the eventuality V? happens, the eventuality V0 can happen. When the eventuality V? happens, PersonX would love to buy more can happen. What is the eventuality V? ?","<span style=""color:red;"">the eventuality V0</span> happens although <span style=""color:red;"">it be a easy pass for PersonX</span>. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">the eventuality V0</span> can happen. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">PersonX would love to buy more</span> can happen. What is the eventuality V? ?","PersonX would love to have one happens although it be a easy pass for PersonX. When anyone be sell happens, PersonX would love to buy more can happen. When anyone be sell happens, PersonX would love to have one can happen.","<span style=""color:red;"">PersonX would love to have one</span> happens although <span style=""color:red;"">it be a easy pass for PersonX</span>. When <span style=""color:red;"">anyone be sell</span> happens, <span style=""color:red;"">PersonX would love to buy more</span> can happen. When <span style=""color:red;"">anyone be sell</span> happens, <span style=""color:red;"">PersonX would love to have one</span> can happen.",yes,no
125,"(i,(p,(Result),(p,(Concession),(e,(PersonX do not see a lot in common)))),(p,(Condition),(e,(PersonY definition be have the strong desire))))",PersonX be peachy,"['PersonY definition be have the strong desire', 'PersonX happen to like both', 'PersonX be peachy', 'PersonX do not see a lot in common']",20220414-171637-batch-0-q-125.jpg,20220414-171637-batch-0-a-125.jpg,Concession,pi,"the eventuality V0 happens although PersonX do not see a lot in common. the eventuality V0 result in the eventuality V?. When the eventuality V? happens, PersonY definition be have the strong desire can happen. What is the eventuality V? ?","<span style=""color:red;"">the eventuality V0</span> happens although <span style=""color:red;"">PersonX do not see a lot in common</span>. <span style=""color:red;"">the eventuality V0</span> result in <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">PersonY definition be have the strong desire</span> can happen. What is the eventuality V? ?","PersonX happen to like both happens although PersonX do not see a lot in common. When PersonX be peachy happens, PersonY definition be have the strong desire can happen. PersonX happen to like both result in PersonX be peachy.","<span style=""color:red;"">PersonX happen to like both</span> happens although <span style=""color:red;"">PersonX do not see a lot in common</span>. When <span style=""color:red;"">PersonX be peachy</span> happens, <span style=""color:red;"">PersonY definition be have the strong desire</span> can happen. <span style=""color:red;"">PersonX happen to like both</span> result in <span style=""color:red;"">PersonX be peachy</span>.",yes,yes
126,"(i,(p,(Instantiation),(p,(Contrast),(e,(PersonY can disagree with PersonX all)))),(p,(Instantiation),(e,(people opposite have always))))",PersonY have more money than sense,"['PersonY have more money than sense', 'PersonX lose respect for PersonZ', 'people opposite have always', 'PersonY can disagree with PersonX all']",20220414-171637-batch-0-q-126.jpg,20220414-171637-batch-0-a-126.jpg,Instantiation,pi,PersonY can disagree with PersonX all and the eventuality V0 share significant difference regarding some property. the eventuality V? is a more detailed description of the eventuality V0. the eventuality V? is a more detailed description of people opposite have always. What is the eventuality V? ?,"<span style=""color:red;"">PersonY can disagree with PersonX all</span> and <span style=""color:red;"">the eventuality V0</span> share significant difference regarding some property. <span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">people opposite have always</span>. What is the eventuality V? ?",PersonY can disagree with PersonX all and PersonX lose respect for PersonZ share significant difference regarding some property. PersonY have more money than sense is a more detailed description of PersonX lose respect for PersonZ. PersonX lose respect for PersonZ result in PersonY have more money than sense. PersonY have more money than sense is a more detailed description of people opposite have always. people opposite have always result in PersonY have more money than sense.,"<span style=""color:red;"">PersonY can disagree with PersonX all</span> and <span style=""color:red;"">PersonX lose respect for PersonZ</span> share significant difference regarding some property. <span style=""color:red;"">PersonY have more money than sense</span> is a more detailed description of <span style=""color:red;"">PersonX lose respect for PersonZ</span>. <span style=""color:red;"">PersonX lose respect for PersonZ</span> result in <span style=""color:red;"">PersonY have more money than sense</span>. <span style=""color:red;"">PersonY have more money than sense</span> is a more detailed description of <span style=""color:red;"">people opposite have always</span>. <span style=""color:red;"">people opposite have always</span> result in <span style=""color:red;"">PersonY have more money than sense</span>.",no,no
127,"(i,(p,(Instantiation),(p,(Contrast),(e,(PersonY can disagree with PersonX all)))),(p,(Instantiation),(e,(people opposite have always))))",PersonY be overeducate,"['PersonX lose respect for PersonZ', 'PersonY be overeducate', 'people opposite have always', 'PersonY can disagree with PersonX all']",20220414-171637-batch-0-q-127.jpg,20220414-171637-batch-0-a-127.jpg,Instantiation,pi,PersonY can disagree with PersonX all and the eventuality V0 share significant difference regarding some property. the eventuality V? is a more detailed description of the eventuality V0. the eventuality V? is a more detailed description of people opposite have always. What is the eventuality V? ?,"<span style=""color:red;"">PersonY can disagree with PersonX all</span> and <span style=""color:red;"">the eventuality V0</span> share significant difference regarding some property. <span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V?</span> is a more detailed description of <span style=""color:red;"">people opposite have always</span>. What is the eventuality V? ?",PersonY can disagree with PersonX all and PersonX lose respect for PersonZ share significant difference regarding some property. PersonY be overeducate is a more detailed description of PersonX lose respect for PersonZ. PersonX lose respect for PersonZ result in PersonY be overeducate. PersonY be overeducate is a more detailed description of people opposite have always. people opposite have always result in PersonY be overeducate.,"<span style=""color:red;"">PersonY can disagree with PersonX all</span> and <span style=""color:red;"">PersonX lose respect for PersonZ</span> share significant difference regarding some property. <span style=""color:red;"">PersonY be overeducate</span> is a more detailed description of <span style=""color:red;"">PersonX lose respect for PersonZ</span>. <span style=""color:red;"">PersonX lose respect for PersonZ</span> result in <span style=""color:red;"">PersonY be overeducate</span>. <span style=""color:red;"">PersonY be overeducate</span> is a more detailed description of <span style=""color:red;"">people opposite have always</span>. <span style=""color:red;"">people opposite have always</span> result in <span style=""color:red;"">PersonY be overeducate</span>.",no,no
128,"(i,(p,(Synchronous),(p,(Alternative),(e,(it could not have be on the side of heath)))),(p,(Synchronous),(e,(PersonX give PersonY search look))))",PersonY come to PersonZ,"['PersonX give PersonY search look', 'PersonX should have see PersonY', 'PersonY come to PersonZ', 'it could not have be on the side of heath']",20220414-171637-batch-0-q-128.jpg,20220414-171637-batch-0-a-128.jpg,Synchronous,pi,it could not have be on the side of heath is an alternative situation to the eventuality V0. the eventuality V0 happens the same time as the eventuality V?. PersonX give PersonY search look happens the same time as the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">it could not have be on the side of heath</span> is an alternative situation to <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX give PersonY search look</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX give PersonY search look happens the same time as PersonY come to PersonZ. it could not have be on the side of heath is an alternative situation to PersonX should have see PersonY. PersonX should have see PersonY happens the same time as PersonY come to PersonZ.,"<span style=""color:red;"">PersonX give PersonY search look</span> happens the same time as <span style=""color:red;"">PersonY come to PersonZ</span>. <span style=""color:red;"">it could not have be on the side of heath</span> is an alternative situation to <span style=""color:red;"">PersonX should have see PersonY</span>. <span style=""color:red;"">PersonX should have see PersonY</span> happens the same time as <span style=""color:red;"">PersonY come to PersonZ</span>.",no,no
129,"(i,(p,(Contrast),(p,(Condition),(e,(PersonX would not be do PersonX duty)))),(p,(Restatement),(e,(PersonY shall answer PersonZ))))",PersonX have say more,"['PersonX have say more', 'PersonX do not say so', 'PersonX would not be do PersonX duty', 'PersonY shall answer PersonZ']",20220414-171637-batch-0-q-129.jpg,20220414-171637-batch-0-a-129.jpg,Restatement,pi,"When the eventuality V0 happens, PersonX would not be do PersonX duty can happen. the eventuality V0 and the eventuality V? share significant difference regarding some property. the eventuality V? restates PersonY shall answer PersonZ. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V0</span> happens, <span style=""color:red;"">PersonX would not be do PersonX duty</span> can happen. <span style=""color:red;"">the eventuality V0</span> and <span style=""color:red;"">the eventuality V?</span> share significant difference regarding some property. <span style=""color:red;"">the eventuality V?</span> restates <span style=""color:red;"">PersonY shall answer PersonZ</span>. What is the eventuality V? ?","When PersonX do not say so happens, PersonX would not be do PersonX duty can happen. PersonX do not say so and PersonX have say more share significant difference regarding some property. PersonX have say more restates PersonY shall answer PersonZ.","When <span style=""color:red;"">PersonX do not say so</span> happens, <span style=""color:red;"">PersonX would not be do PersonX duty</span> can happen. <span style=""color:red;"">PersonX do not say so</span> and <span style=""color:red;"">PersonX have say more</span> share significant difference regarding some property. <span style=""color:red;"">PersonX have say more</span> restates <span style=""color:red;"">PersonY shall answer PersonZ</span>.",no,no
130,"(i,(p,(Condition),(p,(Alternative),(e,(PersonY would not write anything)))),(p,(Result),(e,(PersonX would come to PersonY faster))))",PersonX would see it,"['PersonY would not have do it', 'PersonX would see it', 'PersonX would come to PersonY faster', 'PersonY would not write anything']",20220414-171637-batch-0-q-130.jpg,20220414-171637-batch-0-a-130.jpg,Alternative,pi,"PersonY would not write anything is an alternative situation to the eventuality V0. When the eventuality V? happens, the eventuality V0 can happen. PersonX would come to PersonY faster result in the eventuality V?. What is the eventuality V? ?","<span style=""color:red;"">PersonY would not write anything</span> is an alternative situation to <span style=""color:red;"">the eventuality V0</span>. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">the eventuality V0</span> can happen. <span style=""color:red;"">PersonX would come to PersonY faster</span> result in <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?","PersonX would come to PersonY faster result in PersonX would see it. PersonY would not write anything is an alternative situation to PersonY would not have do it. When PersonX would see it happens, PersonY would not have do it can happen.","<span style=""color:red;"">PersonX would come to PersonY faster</span> result in <span style=""color:red;"">PersonX would see it</span>. <span style=""color:red;"">PersonY would not write anything</span> is an alternative situation to <span style=""color:red;"">PersonY would not have do it</span>. When <span style=""color:red;"">PersonX would see it</span> happens, <span style=""color:red;"">PersonY would not have do it</span> can happen.",yes,no
