index,query,answer,subgraph_nodes,query_fig_name,answer_fig_name,main_relation,query_type,query_text,query_html,explanation_text,explanation_html,baseline_with_explanation,baseline_without_explanation
151,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will never learn to drive))),(p,(Condition),(e,(PersonX will cause trouble)))))",PersonX just send PersonY off to voicemail,"['PersonX will never learn to drive', 'PersonX do not listen to PersonY', 'PersonX will cause trouble', 'PersonX just send PersonY off to voicemail']",20220401-144420_q151.png,20220401-144420_a151.png,Synchronous,ip,"When the eventuality V1 happens, PersonX will never learn to drive can happen. the eventuality V1 happens the same time as the eventuality V?. When the eventuality V1 happens, PersonX will cause trouble can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. What is the eventuality V? ?","PersonX do not listen to PersonY happens the same time as PersonX just send PersonY off to voicemail. When PersonX do not listen to PersonY happens, PersonX will cause trouble can happen. When PersonX do not listen to PersonY happens, PersonX will never learn to drive can happen.","<span style=""color:red;"">PersonX do not listen to PersonY</span> happens the same time as <span style=""color:red;"">PersonX just send PersonY off to voicemail</span>. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen.",no,no
152,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will never learn to drive))),(p,(Condition),(e,(PersonX will cause trouble)))))",PersonY tell PersonX kill PersonZ,"['PersonX will never learn to drive', 'PersonX do not listen to PersonY', 'PersonX will cause trouble', 'PersonY tell PersonX kill PersonZ']",20220401-144420_q152.png,20220401-144420_a152.png,Synchronous,ip,"When the eventuality V1 happens, PersonX will never learn to drive can happen. the eventuality V1 happens the same time as the eventuality V?. When the eventuality V1 happens, PersonX will cause trouble can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. What is the eventuality V? ?","PersonX do not listen to PersonY happens the same time as PersonY tell PersonX kill PersonZ. When PersonX do not listen to PersonY happens, PersonX will cause trouble can happen. When PersonX do not listen to PersonY happens, PersonX will never learn to drive can happen.","<span style=""color:red;"">PersonX do not listen to PersonY</span> happens the same time as <span style=""color:red;"">PersonY tell PersonX kill PersonZ</span>. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen.",no,no
153,"(p,(Synchronous),(i,(p,(Condition),(e,(PersonX will never learn to drive))),(p,(Condition),(e,(PersonX will cause trouble)))))",PersonY tell PersonX not send PersonZ,"['PersonX will never learn to drive', 'PersonX do not listen to PersonY', 'PersonX will cause trouble', 'PersonY tell PersonX not send PersonZ']",20220401-144420_q153.png,20220401-144420_a153.png,Synchronous,ip,"When the eventuality V1 happens, PersonX will never learn to drive can happen. the eventuality V1 happens the same time as the eventuality V?. When the eventuality V1 happens, PersonX will cause trouble can happen. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen. <span style=""color:red;"">the eventuality V1</span> happens the same time as <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V1</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. What is the eventuality V? ?","PersonX do not listen to PersonY happens the same time as PersonY tell PersonX not send PersonZ. When PersonX do not listen to PersonY happens, PersonX will cause trouble can happen. When PersonX do not listen to PersonY happens, PersonX will never learn to drive can happen.","<span style=""color:red;"">PersonX do not listen to PersonY</span> happens the same time as <span style=""color:red;"">PersonY tell PersonX not send PersonZ</span>. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will cause trouble</span> can happen. When <span style=""color:red;"">PersonX do not listen to PersonY</span> happens, <span style=""color:red;"">PersonX will never learn to drive</span> can happen.",no,no
154,"(p,(Result),(i,(p,(Precedence),(e,(PeopleX will have breakfast first))),(p,(Precedence),(e,(PeopleX will lead PeopleY away)))))",PeopleY will not find the way home again,"['PeopleX will go to work', 'PeopleX will lead PeopleY away', 'PeopleX will have breakfast first', 'PeopleY will not find the way home again']",20220401-144420_q154.png,20220401-144420_a154.png,Precedence,ip,PeopleX will have breakfast first happens before the eventuality V1. the eventuality V1 result in the eventuality V?. PeopleX will lead PeopleY away happens before the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PeopleX will have breakfast first</span> happens before <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> result in <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX will lead PeopleY away</span> happens before <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PeopleX will lead PeopleY away happens before PeopleX will go to work. PeopleX will lead PeopleY away happens before PeopleY will not find the way home again. PeopleX will have breakfast first happens before PeopleX will go to work. PeopleX will go to work result in PeopleY will not find the way home again.,"<span style=""color:red;"">PeopleX will lead PeopleY away</span> happens before <span style=""color:red;"">PeopleX will go to work</span>. <span style=""color:red;"">PeopleX will lead PeopleY away</span> happens before <span style=""color:red;"">PeopleY will not find the way home again</span>. <span style=""color:red;"">PeopleX will have breakfast first</span> happens before <span style=""color:red;"">PeopleX will go to work</span>. <span style=""color:red;"">PeopleX will go to work</span> result in <span style=""color:red;"">PeopleY will not find the way home again</span>.",no,no
155,"(p,(Result),(i,(p,(Precedence),(e,(PeopleX will have breakfast first))),(p,(Precedence),(e,(PeopleX will lead PeopleY away)))))",PeopleX shall be free from PeopleY,"['PeopleX will go to work', 'PeopleX will lead PeopleY away', 'PeopleX will have breakfast first', 'PeopleX shall be free from PeopleY']",20220401-144420_q155.png,20220401-144420_a155.png,Precedence,ip,PeopleX will have breakfast first happens before the eventuality V1. the eventuality V1 result in the eventuality V?. PeopleX will lead PeopleY away happens before the eventuality V1. What is the eventuality V? ?,"<span style=""color:red;"">PeopleX will have breakfast first</span> happens before <span style=""color:red;"">the eventuality V1</span>. <span style=""color:red;"">the eventuality V1</span> result in <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX will lead PeopleY away</span> happens before <span style=""color:red;"">the eventuality V1</span>. What is the eventuality V? ?",PeopleX will lead PeopleY away happens before PeopleX will go to work. PeopleX will have breakfast first happens before PeopleX will go to work. PeopleX will go to work result in PeopleX shall be free from PeopleY. PeopleX will go to work and PeopleX shall be free from PeopleY both happen.,"<span style=""color:red;"">PeopleX will lead PeopleY away</span> happens before <span style=""color:red;"">PeopleX will go to work</span>. <span style=""color:red;"">PeopleX will have breakfast first</span> happens before <span style=""color:red;"">PeopleX will go to work</span>. <span style=""color:red;"">PeopleX will go to work</span> result in <span style=""color:red;"">PeopleX shall be free from PeopleY</span>. <span style=""color:red;"">PeopleX will go to work</span> and <span style=""color:red;"">PeopleX shall be free from PeopleY</span> both happen.",yes,yes
156,"(i,(p,(Reason),(p,(Result),(e,(PeopleX be not the worst people)))),(p,(Reason),(e,(PeopleX be racist at all))))",PeopleX have a black friend,"['PeopleX be not the worst people', 'PeopleX have a black friend', 'PeopleX can not be racist', 'PeopleX be racist at all']",20220401-144420_q156.png,20220401-144420_a156.png,Result,pi,PeopleX be not the worst people result in the eventuality V0. the eventuality V0 happens because the eventuality V?. PeopleX be racist at all happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PeopleX be not the worst people</span> result in <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX be racist at all</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PeopleX be racist at all happens because PeopleX have a black friend. PeopleX can not be racist happens because PeopleX have a black friend. PeopleX be not the worst people result in PeopleX can not be racist.,"<span style=""color:red;"">PeopleX be racist at all</span> happens because <span style=""color:red;"">PeopleX have a black friend</span>. <span style=""color:red;"">PeopleX can not be racist</span> happens because <span style=""color:red;"">PeopleX have a black friend</span>. <span style=""color:red;"">PeopleX be not the worst people</span> result in <span style=""color:red;"">PeopleX can not be racist</span>.",no,no
157,"(i,(p,(Succession),(p,(Result),(e,(PersonX make the all-star team)))),(p,(Succession),(e,(PersonX have a few bad game))))",PersonX come back from injury,"['PersonX be still a good pitcher', 'PersonX make the all-star team', 'PersonX come back from injury', 'PersonX have a few bad game']",20220401-144420_q157.png,20220401-144420_a157.png,Succession,pi,PersonX make the all-star team result in the eventuality V0. the eventuality V0 happens after the eventuality V?. PersonX have a few bad game happens after the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX make the all-star team</span> result in <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens after <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX have a few bad game</span> happens after <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX be still a good pitcher happens after PersonX come back from injury. PersonX make the all-star team result in PersonX be still a good pitcher. PersonX have a few bad game happens after PersonX come back from injury.,"<span style=""color:red;"">PersonX be still a good pitcher</span> happens after <span style=""color:red;"">PersonX come back from injury</span>. <span style=""color:red;"">PersonX make the all-star team</span> result in <span style=""color:red;"">PersonX be still a good pitcher</span>. <span style=""color:red;"">PersonX have a few bad game</span> happens after <span style=""color:red;"">PersonX come back from injury</span>.",yes,no
158,"(i,(p,(Reason),(p,(Reason),(e,(PersonX do not finish the project)))),(p,(Reason),(e,(PersonY have to go to hospital))))",the pain be so bad,"['PersonY have to go to hospital', 'the pain be so bad', 'PersonX have to go to hospital', 'PersonX do not finish the project']",20220401-144420_q158.png,20220401-144420_a158.png,Reason,pi,PersonX do not finish the project happens because the eventuality V0. the eventuality V0 happens because the eventuality V?. PersonY have to go to hospital happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX have to go to hospital happens because the pain be so bad. PersonX do not finish the project happens because PersonX have to go to hospital. PersonY have to go to hospital happens because the pain be so bad.,"<span style=""color:red;"">PersonX have to go to hospital</span> happens because <span style=""color:red;"">the pain be so bad</span>. <span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">PersonX have to go to hospital</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">the pain be so bad</span>.",no,no
159,"(i,(p,(Reason),(p,(Reason),(e,(PersonX do not finish the project)))),(p,(Reason),(e,(PersonY have to go to hospital))))",the pain be so intense,"['the pain be so intense', 'PersonY have to go to hospital', 'PersonX have to go to hospital', 'PersonX do not finish the project']",20220401-144420_q159.png,20220401-144420_a159.png,Reason,pi,PersonX do not finish the project happens because the eventuality V0. the eventuality V0 happens because the eventuality V?. PersonY have to go to hospital happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX have to go to hospital happens because the pain be so intense. PersonY have to go to hospital happens because the pain be so intense. PersonX do not finish the project happens because PersonX have to go to hospital.,"<span style=""color:red;"">PersonX have to go to hospital</span> happens because <span style=""color:red;"">the pain be so intense</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">the pain be so intense</span>. <span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">PersonX have to go to hospital</span>.",no,no
160,"(i,(p,(Reason),(p,(Reason),(e,(PersonX do not finish the project)))),(p,(Reason),(e,(PersonY have to go to hospital))))",it do not wear off,"['PersonX have to go to hospital', 'PersonY have to go to hospital', 'it do not wear off', 'PersonX do not finish the project']",20220401-144420_q160.png,20220401-144420_a160.png,Reason,pi,PersonX do not finish the project happens because the eventuality V0. the eventuality V0 happens because the eventuality V?. PersonY have to go to hospital happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonX have to go to hospital happens because it do not wear off. PersonX do not finish the project happens because PersonX have to go to hospital. PersonY have to go to hospital happens because it do not wear off.,"<span style=""color:red;"">PersonX have to go to hospital</span> happens because <span style=""color:red;"">it do not wear off</span>. <span style=""color:red;"">PersonX do not finish the project</span> happens because <span style=""color:red;"">PersonX have to go to hospital</span>. <span style=""color:red;"">PersonY have to go to hospital</span> happens because <span style=""color:red;"">it do not wear off</span>.",no,no
161,"(i,(p,(Condition),(p,(Condition),(e,(PersonX do not lose anything)))),(p,(Concession),(e,(PersonX do not put up a fuss))))",PersonX do not like the price,"['PersonX do not lose anything', 'PersonX do not put up a fuss', 'PersonX do not buy', 'PersonX do not like the price']",20220401-144420_q161.png,20220401-144420_a161.png,Concession,pi,"When the eventuality V0 happens, PersonX do not lose anything can happen. When the eventuality V? happens, the eventuality V0 can happen. the eventuality V? happens although PersonX do not put up a fuss. What is the eventuality V? ?","When <span style=""color:red;"">the eventuality V0</span> happens, <span style=""color:red;"">PersonX do not lose anything</span> can happen. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">the eventuality V0</span> can happen. <span style=""color:red;"">the eventuality V?</span> happens although <span style=""color:red;"">PersonX do not put up a fuss</span>. What is the eventuality V? ?","When PersonX do not like the price happens, PersonX do not buy can happen. PersonX do not like the price happens although PersonX do not put up a fuss. When PersonX do not buy happens, PersonX do not lose anything can happen.","When <span style=""color:red;"">PersonX do not like the price</span> happens, <span style=""color:red;"">PersonX do not buy</span> can happen. <span style=""color:red;"">PersonX do not like the price</span> happens although <span style=""color:red;"">PersonX do not put up a fuss</span>. When <span style=""color:red;"">PersonX do not buy</span> happens, <span style=""color:red;"">PersonX do not lose anything</span> can happen.",yes,no
162,"(i,(p,(Reason),(p,(Reason),(e,(PersonX do not understand the argument)))),(p,(Condition),(e,(PeopleX do not understand the concept))))",PeopleX understand it,"['PeopleX understand it', 'PersonX do not understand the issue', 'PeopleX do not understand the concept', 'PersonX do not understand the argument']",20220401-144420_q162.png,20220401-144420_a162.png,Condition,pi,"PersonX do not understand the argument happens because the eventuality V0. the eventuality V0 happens because the eventuality V?. When the eventuality V? happens, PeopleX do not understand the concept can happen. What is the eventuality V? ?","<span style=""color:red;"">PersonX do not understand the argument</span> happens because <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">PeopleX do not understand the concept</span> can happen. What is the eventuality V? ?","PersonX do not understand the issue happens because PeopleX understand it. When PeopleX understand it happens, PeopleX do not understand the concept can happen. PersonX do not understand the argument happens because PersonX do not understand the issue.","<span style=""color:red;"">PersonX do not understand the issue</span> happens because <span style=""color:red;"">PeopleX understand it</span>. When <span style=""color:red;"">PeopleX understand it</span> happens, <span style=""color:red;"">PeopleX do not understand the concept</span> can happen. <span style=""color:red;"">PersonX do not understand the argument</span> happens because <span style=""color:red;"">PersonX do not understand the issue</span>.",no,no
163,"(i,(p,(Result),(p,(Succession),(e,(PersonY patient come to PersonY)))),(p,(Succession),(e,(PersonY patient come to PersonY))))",PeopleX do not have to come to PersonY,"['PeopleX do not have to come to PersonY', 'PersonX patient come to PersonX', 'PersonY patient come to PersonY']",20220401-144420_q163.png,20220401-144420_a163.png,Succession,pi,PersonY patient come to PersonY happens after the eventuality V0. PersonY patient come to PersonY happens after the eventuality V?. the eventuality V0 result in the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonY patient come to PersonY</span> happens after <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">PersonY patient come to PersonY</span> happens after <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">the eventuality V0</span> result in <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PersonY patient come to PersonY happens after PersonX patient come to PersonX. PersonY patient come to PersonY and PersonX patient come to PersonX both happen. PersonY patient come to PersonY happens after PeopleX do not have to come to PersonY. PersonY patient come to PersonY and PeopleX do not have to come to PersonY both happen. PersonX patient come to PersonX result in PeopleX do not have to come to PersonY. PersonX patient come to PersonX happens after PersonY patient come to PersonY. PersonX patient come to PersonX and PersonY patient come to PersonY both happen.,"<span style=""color:red;"">PersonY patient come to PersonY</span> happens after <span style=""color:red;"">PersonX patient come to PersonX</span>. <span style=""color:red;"">PersonY patient come to PersonY</span> and <span style=""color:red;"">PersonX patient come to PersonX</span> both happen. <span style=""color:red;"">PersonY patient come to PersonY</span> happens after <span style=""color:red;"">PeopleX do not have to come to PersonY</span>. <span style=""color:red;"">PersonY patient come to PersonY</span> and <span style=""color:red;"">PeopleX do not have to come to PersonY</span> both happen. <span style=""color:red;"">PersonX patient come to PersonX</span> result in <span style=""color:red;"">PeopleX do not have to come to PersonY</span>. <span style=""color:red;"">PersonX patient come to PersonX</span> happens after <span style=""color:red;"">PersonY patient come to PersonY</span>. <span style=""color:red;"">PersonX patient come to PersonX</span> and <span style=""color:red;"">PersonY patient come to PersonY</span> both happen.",yes,no
164,"(i,(p,(ChosenAlternative),(p,(Contrast),(e,(PersonX can read PersonY post)))),(p,(Reason),(e,(PeopleX do not do better))))",PeopleX might get the idea,"['PersonX can read PersonY post', 'PeopleX might get the idea', 'PeopleX do not do better', ""'s say PersonX""]",20220401-144420_q164.png,20220401-144420_a164.png,ChosenAlternative,pi,PersonX can read PersonY post and the eventuality V0 share significant difference regarding some property. the eventuality V0 is a preferred alternative situation to the eventuality V?. PeopleX do not do better happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX can read PersonY post</span> and <span style=""color:red;"">the eventuality V0</span> share significant difference regarding some property. <span style=""color:red;"">the eventuality V0</span> is a preferred alternative situation to <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX do not do better</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PeopleX do not do better happens because PeopleX might get the idea. 's say PersonX is a preferred alternative situation to PeopleX might get the idea. PersonX can read PersonY post and 's say PersonX share significant difference regarding some property.,"<span style=""color:red;"">PeopleX do not do better</span> happens because <span style=""color:red;"">PeopleX might get the idea</span>. <span style=""color:red;"">'s say PersonX</span> is a preferred alternative situation to <span style=""color:red;"">PeopleX might get the idea</span>. <span style=""color:red;"">PersonX can read PersonY post</span> and <span style=""color:red;"">'s say PersonX</span> share significant difference regarding some property.",no,no
165,"(i,(p,(Reason),(p,(Result),(e,(PersonY have access to home now)))),(p,(Reason),(e,(PeopleX just want to talk to PersonX))))",PeopleX want to share,"['PeopleX just want to talk to PersonY', 'PeopleX want to share', 'PersonY have access to home now', 'PeopleX just want to talk to PersonX']",20220401-144420_q165.png,20220401-144420_a165.png,Result,pi,PersonY have access to home now result in the eventuality V0. the eventuality V0 happens because the eventuality V?. PeopleX just want to talk to PersonX happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonY have access to home now</span> result in <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX just want to talk to PersonX</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PeopleX just want to talk to PersonY happens because PeopleX want to share. PersonY have access to home now result in PeopleX just want to talk to PersonY. PeopleX just want to talk to PersonX happens because PeopleX want to share.,"<span style=""color:red;"">PeopleX just want to talk to PersonY</span> happens because <span style=""color:red;"">PeopleX want to share</span>. <span style=""color:red;"">PersonY have access to home now</span> result in <span style=""color:red;"">PeopleX just want to talk to PersonY</span>. <span style=""color:red;"">PeopleX just want to talk to PersonX</span> happens because <span style=""color:red;"">PeopleX want to share</span>.",yes,yes
166,"(i,(p,(Reason),(p,(Result),(e,(PersonY have access to home now)))),(p,(Reason),(e,(PeopleX just want to talk to PersonX))))",PeopleX have a experience,"['PeopleX just want to talk to PersonY', 'PeopleX have a experience', 'PersonY have access to home now', 'PeopleX just want to talk to PersonX']",20220401-144420_q166.png,20220401-144420_a166.png,Result,pi,PersonY have access to home now result in the eventuality V0. the eventuality V0 happens because the eventuality V?. PeopleX just want to talk to PersonX happens because the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonY have access to home now</span> result in <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> happens because <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PeopleX just want to talk to PersonX</span> happens because <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",PeopleX just want to talk to PersonY happens because PeopleX have a experience. PersonY have access to home now result in PeopleX just want to talk to PersonY. PeopleX just want to talk to PersonX happens because PeopleX have a experience.,"<span style=""color:red;"">PeopleX just want to talk to PersonY</span> happens because <span style=""color:red;"">PeopleX have a experience</span>. <span style=""color:red;"">PersonY have access to home now</span> result in <span style=""color:red;"">PeopleX just want to talk to PersonY</span>. <span style=""color:red;"">PeopleX just want to talk to PersonX</span> happens because <span style=""color:red;"">PeopleX have a experience</span>.",yes,yes
167,"(i,(p,(Contrast),(p,(Reason),(e,(PersonY be shallow)))),(p,(Restatement),(e,(PersonX have not sleep for week))))",PersonX have not eat for day,"['money can not buy happiness', 'PersonX have not eat for day', 'PersonX have not sleep for week', 'PersonY be shallow']",20220401-144420_q167.png,20220401-144420_a167.png,Restatement,pi,PersonY be shallow happens because the eventuality V0. the eventuality V0 and the eventuality V? share significant difference regarding some property. the eventuality V? restates PersonX have not sleep for week. What is the eventuality V? ?,"<span style=""color:red;"">PersonY be shallow</span> happens because <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">the eventuality V0</span> and <span style=""color:red;"">the eventuality V?</span> share significant difference regarding some property. <span style=""color:red;"">the eventuality V?</span> restates <span style=""color:red;"">PersonX have not sleep for week</span>. What is the eventuality V? ?",PersonY be shallow happens because money can not buy happiness. PersonX have not eat for day restates PersonX have not sleep for week. money can not buy happiness and PersonX have not eat for day share significant difference regarding some property.,"<span style=""color:red;"">PersonY be shallow</span> happens because <span style=""color:red;"">money can not buy happiness</span>. <span style=""color:red;"">PersonX have not eat for day</span> restates <span style=""color:red;"">PersonX have not sleep for week</span>. <span style=""color:red;"">money can not buy happiness</span> and <span style=""color:red;"">PersonX have not eat for day</span> share significant difference regarding some property.",no,no
168,"(i,(p,(Condition),(p,(Contrast),(e,(PersonX do not expect PersonY forgive PersonX)))),(p,(Precedence),(e,(it will probably be a long time))))",PersonY do again,"['PersonX do not expect PersonY forgive PersonX', 'it will probably be a long time', 'it would mean the world to PersonX', 'PersonY do again']",20220401-144420_q168.png,20220401-144420_a168.png,Contrast,pi,"PersonX do not expect PersonY forgive PersonX and the eventuality V0 share significant difference regarding some property. When the eventuality V? happens, the eventuality V0 can happen. it will probably be a long time happens before the eventuality V?. What is the eventuality V? ?","<span style=""color:red;"">PersonX do not expect PersonY forgive PersonX</span> and <span style=""color:red;"">the eventuality V0</span> share significant difference regarding some property. When <span style=""color:red;"">the eventuality V?</span> happens, <span style=""color:red;"">the eventuality V0</span> can happen. <span style=""color:red;"">it will probably be a long time</span> happens before <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?","PersonX do not expect PersonY forgive PersonX and it would mean the world to PersonX share significant difference regarding some property. When PersonY do again happens, it would mean the world to PersonX can happen. it will probably be a long time happens before PersonY do again.","<span style=""color:red;"">PersonX do not expect PersonY forgive PersonX</span> and <span style=""color:red;"">it would mean the world to PersonX</span> share significant difference regarding some property. When <span style=""color:red;"">PersonY do again</span> happens, <span style=""color:red;"">it would mean the world to PersonX</span> can happen. <span style=""color:red;"">it will probably be a long time</span> happens before <span style=""color:red;"">PersonY do again</span>.",no,no
169,"(i,(p,(Result),(p,(Result),(e,(PersonX have not be dead)))),(p,(Result),(e,(PersonX have not be dead))))",PersonY save PersonX time,"['PersonX have not be dead', 'PersonY save PersonX time', 'maybe PersonX have not get to part yet']",20220401-144420_q169.png,20220401-144420_a169.png,Result,pi,PersonX have not be dead result in the eventuality V0. PersonX have not be dead result in the eventuality V?. the eventuality V0 result in the eventuality V?. What is the eventuality V? ?,"<span style=""color:red;"">PersonX have not be dead</span> result in <span style=""color:red;"">the eventuality V0</span>. <span style=""color:red;"">PersonX have not be dead</span> result in <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">the eventuality V0</span> result in <span style=""color:red;"">the eventuality V?</span>. What is the eventuality V? ?",maybe PersonX have not get to part yet result in PersonY save PersonX time. PersonX have not be dead result in PersonY save PersonX time. PersonX have not be dead result in maybe PersonX have not get to part yet.,"<span style=""color:red;"">maybe PersonX have not get to part yet</span> result in <span style=""color:red;"">PersonY save PersonX time</span>. <span style=""color:red;"">PersonX have not be dead</span> result in <span style=""color:red;"">PersonY save PersonX time</span>. <span style=""color:red;"">PersonX have not be dead</span> result in <span style=""color:red;"">maybe PersonX have not get to part yet</span>.",no,no
170,"(i,(p,(Succession),(p,(Restatement),(e,(PersonX be aware of thrill)))),(p,(Contrast),(e,(PersonX would try to explain it))))",mc square,"['PersonX be aware of thrill', 'PersonX would try to explain it', 'PersonX be on the verge of discovery', 'mc square']",20220401-144420_q170.png,20220401-144420_a170.png,Restatement,pi,the eventuality V0 restates PersonX be aware of thrill. the eventuality V0 happens after the eventuality V?. PersonX would try to explain it and the eventuality V? share significant difference regarding some property. What is the eventuality V? ?,"<span style=""color:red;"">the eventuality V0</span> restates <span style=""color:red;"">PersonX be aware of thrill</span>. <span style=""color:red;"">the eventuality V0</span> happens after <span style=""color:red;"">the eventuality V?</span>. <span style=""color:red;"">PersonX would try to explain it</span> and <span style=""color:red;"">the eventuality V?</span> share significant difference regarding some property. What is the eventuality V? ?",PersonX be on the verge of discovery restates PersonX be aware of thrill. PersonX would try to explain it and mc square share significant difference regarding some property. PersonX be on the verge of discovery happens after mc square.,"<span style=""color:red;"">PersonX be on the verge of discovery</span> restates <span style=""color:red;"">PersonX be aware of thrill</span>. <span style=""color:red;"">PersonX would try to explain it</span> and <span style=""color:red;"">mc square</span> share significant difference regarding some property. <span style=""color:red;"">PersonX be on the verge of discovery</span> happens after <span style=""color:red;"">mc square</span>.",no,no
